,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,date,won
904,240.0,240.0,50.0,87.0,0.575,20.0,47.0,0.426,17.0,20.0,0.85,8.0,39.0,47.0,36.0,7.0,6.0,16.0,26.0,137.0,,0.715,0.69,0.54,0.23,24.2,86.7,60.3,72.0,6.7,11.3,14.3,100.0,131.7,109.6,,,9.0,17.0,1.0,5.0,11.0,0.625,7.0,8.0,1.0,2.0,10.0,11.0,11.0,2.0,2.0,7.0,4.0,25.0,31.0,1.0,1.0,0.8,1.143,16.1,62.4,36.0,39.3,3.1,9.1,26.9,36.4,230.0,116.0,GSW,137,0,1,240.0,240.0,39.0,88.0,0.443,14.0,35.0,0.4,22.0,29.0,0.759,6.0,25.0,31.0,22.0,7.0,2.0,14.0,19.0,114.0,,0.566,0.523,0.398,0.33,13.3,75.8,39.7,56.4,6.7,5.0,12.2,100.0,109.6,131.7,,,8.0,17.0,0.667,4.0,7.0,0.667,10.0,11.0,1.0,4.0,6.0,10.0,6.0,2.0,1.0,6.0,4.0,26.0,9.0,0.667,0.667,1.0,2.0,14.2,42.6,20.5,29.2,13.5,4.0,50.0,29.5,133.0,139.0,MIN,114,1,2022-11-27,True
905,240.0,240.0,39.0,88.0,0.443,14.0,35.0,0.4,22.0,29.0,0.759,6.0,25.0,31.0,22.0,7.0,2.0,14.0,19.0,114.0,,0.566,0.523,0.398,0.33,13.3,75.8,39.7,56.4,6.7,5.0,12.2,100.0,109.6,131.7,,,8.0,17.0,0.667,4.0,7.0,0.667,10.0,11.0,1.0,4.0,6.0,10.0,6.0,2.0,1.0,6.0,4.0,26.0,9.0,0.667,0.667,1.0,2.0,14.2,42.6,20.5,29.2,13.5,4.0,50.0,29.5,133.0,139.0,MIN,114,1,0,240.0,240.0,50.0,87.0,0.575,20.0,47.0,0.426,17.0,20.0,0.85,8.0,39.0,47.0,36.0,7.0,6.0,16.0,26.0,137.0,,0.715,0.69,0.54,0.23,24.2,86.7,60.3,72.0,6.7,11.3,14.3,100.0,131.7,109.6,,,9.0,17.0,1.0,5.0,11.0,0.625,7.0,8.0,1.0,2.0,10.0,11.0,11.0,2.0,2.0,7.0,4.0,25.0,31.0,1.0,1.0,0.8,1.143,16.1,62.4,36.0,39.3,3.1,9.1,26.9,36.4,230.0,116.0,GSW,137,0,2022-11-27,False
906,240.0,240.0,41.0,96.0,0.427,8.0,41.0,0.195,7.0,10.0,0.7,15.0,34.0,49.0,25.0,5.0,5.0,10.0,21.0,97.0,,0.483,0.469,0.427,0.104,28.3,73.9,49.5,61.0,5.3,8.1,9.1,100.0,103.3,109.7,,,7.0,14.0,0.667,2.0,9.0,0.4,3.0,4.0,1.0,4.0,9.0,11.0,5.0,2.0,3.0,4.0,5.0,18.0,12.0,0.699,0.667,0.643,0.308,25.5,27.3,18.6,49.2,19.7,7.5,21.3,26.4,220.0,119.0,WAS,97,0,1,240.0,240.0,39.0,91.0,0.429,9.0,29.0,0.31,16.0,20.0,0.8,12.0,38.0,50.0,20.0,8.0,2.0,10.0,17.0,103.0,,0.516,0.478,0.319,0.22,26.1,71.7,50.5,51.3,8.5,3.6,9.1,100.0,109.7,103.3,,,9.0,27.0,1.0,4.0,8.0,0.667,6.0,6.0,1.0,5.0,10.0,10.0,6.0,3.0,2.0,4.0,3.0,28.0,12.0,1.0,1.0,1.0,2.0,47.3,33.7,22.0,33.3,5.7,8.2,51.5,44.2,198.0,112.0,MEM,103,1,2022-11-06,False
907,240.0,240.0,39.0,91.0,0.429,9.0,29.0,0.31,16.0,20.0,0.8,12.0,38.0,50.0,20.0,8.0,2.0,10.0,17.0,103.0,,0.516,0.478,0.319,0.22,26.1,71.7,50.5,51.3,8.5,3.6,9.1,100.0,109.7,103.3,,,9.0,27.0,1.0,4.0,8.0,0.667,6.0,6.0,1.0,5.0,10.0,10.0,6.0,3.0,2.0,4.0,3.0,28.0,12.0,1.0,1.0,1.0,2.0,47.3,33.7,22.0,33.3,5.7,8.2,51.5,44.2,198.0,112.0,MEM,103,1,0,240.0,240.0,41.0,96.0,0.427,8.0,41.0,0.195,7.0,10.0,0.7,15.0,34.0,49.0,25.0,5.0,5.0,10.0,21.0,97.0,,0.483,0.469,0.427,0.104,28.3,73.9,49.5,61.0,5.3,8.1,9.1,100.0,103.3,109.7,,,7.0,14.0,0.667,2.0,9.0,0.4,3.0,4.0,1.0,4.0,9.0,11.0,5.0,2.0,3.0,4.0,5.0,18.0,12.0,0.699,0.667,0.643,0.308,25.5,27.3,18.6,49.2,19.7,7.5,21.3,26.4,220.0,119.0,WAS,97,0,2022-11-06,True
908,265.0,265.0,47.0,95.0,0.495,10.0,33.0,0.303,30.0,34.0,0.882,6.0,36.0,42.0,22.0,8.0,2.0,7.0,33.0,134.0,,0.609,0.547,0.347,0.358,15.0,73.5,47.2,46.8,7.4,4.3,6.0,100.0,124.4,134.6,,,16.0,32.0,1.0,3.0,9.0,1.0,10.0,12.0,1.0,2.0,12.0,13.0,6.0,4.0,1.0,3.0,6.0,44.0,5.0,1.0,1.0,0.7,1.0,19.5,47.7,35.0,20.8,7.2,2.9,20.0,37.8,205.0,142.0,CHI,134,0,1,265.0,265.0,48.0,92.0,0.522,16.0,46.0,0.348,33.0,45.0,0.733,13.0,34.0,47.0,27.0,1.0,3.0,10.0,27.0,145.0,,0.648,0.609,0.5,0.489,26.5,85.0,52.8,56.3,0.9,4.8,8.2,100.0,134.6,124.4,,,22.0,34.0,0.9,7.0,15.0,1.0,20.0,25.0,0.833,6.0,16.0,17.0,11.0,1.0,1.0,4.0,6.0,71.0,19.0,0.831,0.9,0.9,2.0,16.8,56.1,26.8,47.6,1.3,4.4,34.7,42.8,166.0,128.0,CLE,145,1,2023-01-02,False
909,265.0,265.0,48.0,92.0,0.522,16.0,46.0,0.348,33.0,45.0,0.733,13.0,34.0,47.0,27.0,1.0,3.0,10.0,27.0,145.0,,0.648,0.609,0.5,0.489,26.5,85.0,52.8,56.3,0.9,4.8,8.2,100.0,134.6,124.4,,,22.0,34.0,0.9,7.0,15.0,1.0,20.0,25.0,0.833,6.0,16.0,17.0,11.0,1.0,1.0,4.0,6.0,71.0,19.0,0.831,0.9,0.9,2.0,16.8,56.1,26.8,47.6,1.3,4.4,34.7,42.8,166.0,128.0,CLE,145,1,0,265.0,265.0,47.0,95.0,0.495,10.0,33.0,0.303,30.0,34.0,0.882,6.0,36.0,42.0,22.0,8.0,2.0,7.0,33.0,134.0,,0.609,0.547,0.347,0.358,15.0,73.5,47.2,46.8,7.4,4.3,6.0,100.0,124.4,134.6,,,16.0,32.0,1.0,3.0,9.0,1.0,10.0,12.0,1.0,2.0,12.0,13.0,6.0,4.0,1.0,3.0,6.0,44.0,5.0,1.0,1.0,0.7,1.0,19.5,47.7,35.0,20.8,7.2,2.9,20.0,37.8,205.0,142.0,CHI,134,0,2023-01-02,True
910,240.0,240.0,47.0,88.0,0.534,8.0,24.0,0.333,13.0,20.0,0.65,8.0,32.0,40.0,33.0,14.0,7.0,20.0,14.0,115.0,,0.594,0.58,0.273,0.227,22.2,76.2,51.3,70.2,13.4,14.3,17.1,100.0,109.8,104.0,,,11.0,20.0,0.625,4.0,8.0,0.6,4.0,5.0,1.0,3.0,7.0,8.0,10.0,4.0,3.0,5.0,3.0,26.0,17.0,0.711,0.688,0.5,1.0,28.5,40.7,35.0,45.0,6.2,8.7,100.0,31.7,153.0,115.0,DEN,115,0,1,240.0,240.0,43.0,82.0,0.524,12.0,33.0,0.364,11.0,18.0,0.611,10.0,28.0,38.0,31.0,14.0,5.0,24.0,17.0,109.0,,0.606,0.598,0.402,0.22,23.8,77.8,48.7,72.1,13.4,7.8,21.1,100.0,104.0,109.8,,,12.0,20.0,0.727,5.0,11.0,0.5,4.0,5.0,1.0,3.0,7.0,8.0,9.0,3.0,3.0,6.0,3.0,30.0,10.0,0.833,0.818,0.571,0.667,21.8,42.5,31.4,43.1,4.1,7.1,43.6,31.8,135.0,118.0,SAS,109,1,2022-11-07,True
911,240.0,240.0,43.0,82.0,0.524,12.0,33.0,0.364,11.0,18.0,0.611,10.0,28.0,38.0,31.0,14.0,5.0,24.0,17.0,109.0,,0.606,0.598,0.402,0.22,23.8,77.8,48.7,72.1,13.4,7.8,21.1,100.0,104.0,109.8,,,12.0,20.0,0.727,5.0,11.0,0.5,4.0,5.0,1.0,3.0,7.0,8.0,9.0,3.0,3.0,6.0,3.0,30.0,10.0,0.833,0.818,0.571,0.667,21.8,42.5,31.4,43.1,4.1,7.1,43.6,31.8,135.0,118.0,SAS,109,1,0,240.0,240.0,47.0,88.0,0.534,8.0,24.0,0.333,13.0,20.0,0.65,8.0,32.0,40.0,33.0,14.0,7.0,20.0,14.0,115.0,,0.594,0.58,0.273,0.227,22.2,76.2,51.3,70.2,13.4,14.3,17.1,100.0,109.8,104.0,,,11.0,20.0,0.625,4.0,8.0,0.6,4.0,5.0,1.0,3.0,7.0,8.0,10.0,4.0,3.0,5.0,3.0,26.0,17.0,0.711,0.688,0.5,1.0,28.5,40.7,35.0,45.0,6.2,8.7,100.0,31.7,153.0,115.0,DEN,115,0,2022-11-07,False
912,240.0,240.0,41.0,81.0,0.506,14.0,38.0,0.368,18.0,23.0,0.783,6.0,27.0,33.0,25.0,5.0,9.0,11.0,16.0,114.0,,0.626,0.593,0.469,0.284,15.4,81.8,45.8,61.0,5.3,15.3,10.8,100.0,120.5,125.8,,,12.0,19.0,1.0,3.0,10.0,0.5,5.0,7.0,1.0,2.0,10.0,12.0,5.0,2.0,3.0,3.0,4.0,28.0,17.0,1.017,1.0,1.0,0.538,8.2,43.4,23.8,34.8,4.1,9.6,16.8,39.3,217.0,132.0,LAC,114,0,1,240.0,240.0,47.0,88.0,0.534,12.0,29.0,0.414,13.0,14.0,0.929,6.0,33.0,39.0,31.0,7.0,3.0,9.0,20.0,119.0,,0.632,0.602,0.33,0.159,18.2,84.6,54.2,66.0,7.4,7.0,8.7,100.0,125.8,120.5,,,18.0,30.0,1.0,3.0,7.0,0.6,7.0,7.0,1.0,2.0,11.0,11.0,21.0,3.0,2.0,4.0,5.0,44.0,17.0,1.0,1.0,0.833,0.353,16.2,32.9,17.8,61.3,4.4,21.5,50.0,42.0,211.0,128.0,PHI,119,1,2022-12-23,False
913,240.0,240.0,47.0,88.0,0.534,12.0,29.0,0.414,13.0,14.0,0.929,6.0,33.0,39.0,31.0,7.0,3.0,9.0,20.0,119.0,,0.632,0.602,0.33,0.159,18.2,84.6,54.2,66.0,7.4,7.0,8.7,100.0,125.8,120.5,,,18.0,30.0,1.0,3.0,7.0,0.6,7.0,7.0,1.0,2.0,11.0,11.0,21.0,3.0,2.0,4.0,5.0,44.0,17.0,1.0,1.0,0.833,0.353,16.2,32.9,17.8,61.3,4.4,21.5,50.0,42.0,211.0,128.0,PHI,119,1,0,240.0,240.0,41.0,81.0,0.506,14.0,38.0,0.368,18.0,23.0,0.783,6.0,27.0,33.0,25.0,5.0,9.0,11.0,16.0,114.0,,0.626,0.593,0.469,0.284,15.4,81.8,45.8,61.0,5.3,15.3,10.8,100.0,120.5,125.8,,,12.0,19.0,1.0,3.0,10.0,0.5,5.0,7.0,1.0,2.0,10.0,12.0,5.0,2.0,3.0,3.0,4.0,28.0,17.0,1.017,1.0,1.0,0.538,8.2,43.4,23.8,34.8,4.1,9.6,16.8,39.3,217.0,132.0,LAC,114,0,2022-12-23,True
914,240.0,240.0,44.0,81.0,0.543,17.0,31.0,0.548,32.0,44.0,0.727,7.0,30.0,37.0,34.0,9.0,4.0,17.0,22.0,137.0,,0.683,0.648,0.383,0.543,20.0,68.2,46.8,77.3,8.2,5.8,14.5,100.0,125.4,122.7,,,8.0,15.0,0.667,6.0,9.0,1.0,13.0,21.0,1.0,2.0,6.0,8.0,7.0,2.0,3.0,3.0,4.0,27.0,16.0,0.888,0.846,0.615,3.5,16.1,22.9,17.0,38.7,2.6,11.3,51.0,26.4,142.0,131.0,SAS,137,0,1,240.0,240.0,51.0,104.0,0.49,11.0,35.0,0.314,21.0,22.0,0.955,14.0,28.0,42.0,32.0,8.0,6.0,16.0,34.0,134.0,,0.589,0.543,0.337,0.212,31.8,80.0,53.2,62.7,7.3,12.0,12.3,100.0,122.7,125.4,,,9.0,18.0,0.667,3.0,7.0,0.5,8.0,8.0,1.0,2.0,5.0,7.0,12.0,2.0,2.0,4.0,5.0,27.0,11.0,0.743,0.722,0.667,0.533,13.3,40.4,22.2,60.5,5.2,16.1,33.3,34.8,155.0,133.0,IND,134,1,2022-10-21,True
915,240.0,240.0,51.0,104.0,0.49,11.0,35.0,0.314,21.0,22.0,0.955,14.0,28.0,42.0,32.0,8.0,6.0,16.0,34.0,134.0,,0.589,0.543,0.337,0.212,31.8,80.0,53.2,62.7,7.3,12.0,12.3,100.0,122.7,125.4,,,9.0,18.0,0.667,3.0,7.0,0.5,8.0,8.0,1.0,2.0,5.0,7.0,12.0,2.0,2.0,4.0,5.0,27.0,11.0,0.743,0.722,0.667,0.533,13.3,40.4,22.2,60.5,5.2,16.1,33.3,34.8,155.0,133.0,IND,134,1,0,240.0,240.0,44.0,81.0,0.543,17.0,31.0,0.548,32.0,44.0,0.727,7.0,30.0,37.0,34.0,9.0,4.0,17.0,22.0,137.0,,0.683,0.648,0.383,0.543,20.0,68.2,46.8,77.3,8.2,5.8,14.5,100.0,125.4,122.7,,,8.0,15.0,0.667,6.0,9.0,1.0,13.0,21.0,1.0,2.0,6.0,8.0,7.0,2.0,3.0,3.0,4.0,27.0,16.0,0.888,0.846,0.615,3.5,16.1,22.9,17.0,38.7,2.6,11.3,51.0,26.4,142.0,131.0,SAS,137,0,2022-10-21,False
916,240.0,240.0,42.0,87.0,0.483,19.0,47.0,0.404,23.0,28.0,0.821,7.0,30.0,37.0,24.0,5.0,6.0,8.0,21.0,126.0,,0.634,0.592,0.54,0.322,16.3,71.4,43.5,57.1,5.1,9.8,7.5,100.0,128.4,122.3,,,14.0,21.0,1.0,5.0,10.0,1.0,8.0,9.0,1.0,2.0,8.0,9.0,8.0,1.0,2.0,2.0,5.0,40.0,14.0,1.366,1.5,1.0,1.333,19.1,33.8,16.7,28.4,5.1,5.7,53.2,30.8,271.0,130.0,BOS,126,0,1,240.0,240.0,45.0,95.0,0.474,15.0,34.0,0.441,15.0,23.0,0.652,12.0,36.0,48.0,21.0,5.0,7.0,9.0,24.0,120.0,,0.571,0.553,0.358,0.242,28.6,83.7,56.5,46.7,5.1,17.5,7.9,100.0,122.3,128.4,,,11.0,19.0,1.0,5.0,8.0,1.0,9.0,11.0,1.0,5.0,8.0,12.0,6.0,1.0,4.0,3.0,5.0,29.0,9.0,1.333,1.333,1.0,0.579,16.4,37.5,19.4,25.3,5.4,32.3,17.0,32.7,253.0,136.0,ORL,120,1,2022-10-22,True
917,240.0,240.0,45.0,95.0,0.474,15.0,34.0,0.441,15.0,23.0,0.652,12.0,36.0,48.0,21.0,5.0,7.0,9.0,24.0,120.0,,0.571,0.553,0.358,0.242,28.6,83.7,56.5,46.7,5.1,17.5,7.9,100.0,122.3,128.4,,,11.0,19.0,1.0,5.0,8.0,1.0,9.0,11.0,1.0,5.0,8.0,12.0,6.0,1.0,4.0,3.0,5.0,29.0,9.0,1.333,1.333,1.0,0.579,16.4,37.5,19.4,25.3,5.4,32.3,17.0,32.7,253.0,136.0,ORL,120,1,0,240.0,240.0,42.0,87.0,0.483,19.0,47.0,0.404,23.0,28.0,0.821,7.0,30.0,37.0,24.0,5.0,6.0,8.0,21.0,126.0,,0.634,0.592,0.54,0.322,16.3,71.4,43.5,57.1,5.1,9.8,7.5,100.0,128.4,122.3,,,14.0,21.0,1.0,5.0,10.0,1.0,8.0,9.0,1.0,2.0,8.0,9.0,8.0,1.0,2.0,2.0,5.0,40.0,14.0,1.366,1.5,1.0,1.333,19.1,33.8,16.7,28.4,5.1,5.7,53.2,30.8,271.0,130.0,BOS,126,0,2022-10-22,False
918,265.0,265.0,41.0,94.0,0.436,13.0,37.0,0.351,33.0,40.0,0.825,13.0,42.0,55.0,30.0,10.0,4.0,21.0,21.0,128.0,,0.573,0.505,0.394,0.426,26.0,80.8,53.9,73.2,8.5,6.0,15.8,100.0,109.0,106.4,,,8.0,18.0,0.889,5.0,8.0,0.625,8.0,10.0,1.0,5.0,8.0,8.0,11.0,3.0,2.0,4.0,5.0,23.0,6.0,0.839,0.889,0.7,1.0,19.4,54.9,33.6,48.6,6.2,8.5,33.8,38.2,147.0,113.0,NOP,128,0,1,265.0,265.0,47.0,102.0,0.461,13.0,35.0,0.371,18.0,25.0,0.72,10.0,37.0,47.0,27.0,9.0,5.0,18.0,26.0,125.0,,0.553,0.525,0.343,0.245,19.2,74.0,46.1,57.4,7.7,8.8,13.7,100.0,106.4,109.0,,,17.0,29.0,0.636,3.0,5.0,0.75,7.0,9.0,1.0,4.0,9.0,10.0,6.0,4.0,1.0,5.0,5.0,44.0,12.0,0.773,0.773,1.0,0.7,12.0,34.4,16.9,28.3,7.3,6.6,50.0,32.8,140.0,117.0,OKC,125,1,2022-12-23,True
919,265.0,265.0,47.0,102.0,0.461,13.0,35.0,0.371,18.0,25.0,0.72,10.0,37.0,47.0,27.0,9.0,5.0,18.0,26.0,125.0,,0.553,0.525,0.343,0.245,19.2,74.0,46.1,57.4,7.7,8.8,13.7,100.0,106.4,109.0,,,17.0,29.0,0.636,3.0,5.0,0.75,7.0,9.0,1.0,4.0,9.0,10.0,6.0,4.0,1.0,5.0,5.0,44.0,12.0,0.773,0.773,1.0,0.7,12.0,34.4,16.9,28.3,7.3,6.6,50.0,32.8,140.0,117.0,OKC,125,1,0,265.0,265.0,41.0,94.0,0.436,13.0,37.0,0.351,33.0,40.0,0.825,13.0,42.0,55.0,30.0,10.0,4.0,21.0,21.0,128.0,,0.573,0.505,0.394,0.426,26.0,80.8,53.9,73.2,8.5,6.0,15.8,100.0,109.0,106.4,,,8.0,18.0,0.889,5.0,8.0,0.625,8.0,10.0,1.0,5.0,8.0,8.0,11.0,3.0,2.0,4.0,5.0,23.0,6.0,0.839,0.889,0.7,1.0,19.4,54.9,33.6,48.6,6.2,8.5,33.8,38.2,147.0,113.0,NOP,128,0,2022-12-23,False
920,240.0,240.0,40.0,82.0,0.488,8.0,27.0,0.296,27.0,28.0,0.964,12.0,30.0,42.0,27.0,7.0,8.0,17.0,27.0,115.0,,0.61,0.537,0.329,0.341,30.0,73.2,51.9,67.5,7.1,17.4,15.3,100.0,116.2,112.2,,,9.0,19.0,1.0,3.0,7.0,0.5,6.0,7.0,1.0,4.0,5.0,7.0,4.0,3.0,2.0,3.0,4.0,27.0,11.0,1.064,1.0,0.667,2.0,18.5,24.7,15.8,44.2,5.8,8.4,50.0,35.7,177.0,118.0,TOR,115,0,1,240.0,240.0,35.0,77.0,0.455,10.0,31.0,0.323,31.0,43.0,0.721,11.0,28.0,39.0,23.0,8.0,2.0,19.0,23.0,111.0,,0.579,0.519,0.403,0.558,26.8,70.0,48.1,65.7,8.1,3.6,16.5,100.0,112.2,116.2,,,6.0,16.0,1.0,2.0,8.0,1.0,8.0,10.0,1.0,3.0,5.0,6.0,8.0,3.0,1.0,5.0,6.0,21.0,6.0,0.815,1.0,1.0,2.0,12.3,28.4,18.7,42.1,6.0,6.9,34.7,29.7,143.0,122.0,DET,111,1,2022-11-14,True
921,240.0,240.0,35.0,77.0,0.455,10.0,31.0,0.323,31.0,43.0,0.721,11.0,28.0,39.0,23.0,8.0,2.0,19.0,23.0,111.0,,0.579,0.519,0.403,0.558,26.8,70.0,48.1,65.7,8.1,3.6,16.5,100.0,112.2,116.2,,,6.0,16.0,1.0,2.0,8.0,1.0,8.0,10.0,1.0,3.0,5.0,6.0,8.0,3.0,1.0,5.0,6.0,21.0,6.0,0.815,1.0,1.0,2.0,12.3,28.4,18.7,42.1,6.0,6.9,34.7,29.7,143.0,122.0,DET,111,1,0,240.0,240.0,40.0,82.0,0.488,8.0,27.0,0.296,27.0,28.0,0.964,12.0,30.0,42.0,27.0,7.0,8.0,17.0,27.0,115.0,,0.61,0.537,0.329,0.341,30.0,73.2,51.9,67.5,7.1,17.4,15.3,100.0,116.2,112.2,,,9.0,19.0,1.0,3.0,7.0,0.5,6.0,7.0,1.0,4.0,5.0,7.0,4.0,3.0,2.0,3.0,4.0,27.0,11.0,1.064,1.0,0.667,2.0,18.5,24.7,15.8,44.2,5.8,8.4,50.0,35.7,177.0,118.0,TOR,115,0,2022-11-14,False
922,240.0,240.0,40.0,79.0,0.506,13.0,32.0,0.406,19.0,25.0,0.76,8.0,32.0,40.0,20.0,5.0,2.0,12.0,19.0,112.0,,0.622,0.589,0.405,0.316,21.1,64.0,45.5,50.0,5.5,2.9,11.8,100.0,122.4,123.5,,,8.0,18.0,1.0,4.0,8.0,1.0,6.0,8.0,1.0,3.0,9.0,10.0,5.0,2.0,1.0,3.0,3.0,22.0,9.0,1.2,1.2,0.8,2.0,11.3,25.1,16.7,28.0,3.5,4.1,30.0,30.6,173.0,132.0,UTA,112,0,1,240.0,240.0,42.0,92.0,0.457,6.0,22.0,0.273,23.0,30.0,0.767,18.0,30.0,48.0,23.0,8.0,6.0,6.0,20.0,113.0,,0.537,0.489,0.239,0.326,36.0,78.9,54.5,54.8,8.7,12.8,5.4,100.0,123.5,122.4,,,11.0,27.0,1.0,2.0,7.0,1.0,10.0,11.0,1.0,9.0,12.0,21.0,7.0,3.0,2.0,2.0,4.0,29.0,9.0,1.0,1.0,0.667,2.0,25.3,44.4,33.6,36.7,12.4,12.1,33.3,37.1,204.0,131.0,PHO,113,1,2022-11-26,False
923,240.0,240.0,42.0,92.0,0.457,6.0,22.0,0.273,23.0,30.0,0.767,18.0,30.0,48.0,23.0,8.0,6.0,6.0,20.0,113.0,,0.537,0.489,0.239,0.326,36.0,78.9,54.5,54.8,8.7,12.8,5.4,100.0,123.5,122.4,,,11.0,27.0,1.0,2.0,7.0,1.0,10.0,11.0,1.0,9.0,12.0,21.0,7.0,3.0,2.0,2.0,4.0,29.0,9.0,1.0,1.0,0.667,2.0,25.3,44.4,33.6,36.7,12.4,12.1,33.3,37.1,204.0,131.0,PHO,113,1,0,240.0,240.0,40.0,79.0,0.506,13.0,32.0,0.406,19.0,25.0,0.76,8.0,32.0,40.0,20.0,5.0,2.0,12.0,19.0,112.0,,0.622,0.589,0.405,0.316,21.1,64.0,45.5,50.0,5.5,2.9,11.8,100.0,122.4,123.5,,,8.0,18.0,1.0,4.0,8.0,1.0,6.0,8.0,1.0,3.0,9.0,10.0,5.0,2.0,1.0,3.0,3.0,22.0,9.0,1.2,1.2,0.8,2.0,11.3,25.1,16.7,28.0,3.5,4.1,30.0,30.6,173.0,132.0,UTA,112,0,2022-11-26,True
924,240.0,240.0,39.0,98.0,0.398,12.0,38.0,0.316,18.0,23.0,0.783,15.0,33.0,48.0,27.0,13.0,7.0,7.0,16.0,108.0,,0.499,0.459,0.388,0.235,27.3,66.0,45.7,69.2,13.3,10.1,6.1,100.0,110.2,105.1,,,12.0,25.0,0.556,5.0,13.0,1.0,4.0,5.0,1.0,3.0,8.0,10.0,4.0,3.0,4.0,2.0,3.0,33.0,17.0,0.667,0.667,0.75,0.833,27.3,25.6,21.5,37.8,7.7,8.5,14.3,34.0,150.0,114.0,WAS,108,0,1,240.0,240.0,42.0,97.0,0.433,5.0,28.0,0.179,14.0,20.0,0.7,17.0,40.0,57.0,29.0,5.0,10.0,14.0,15.0,103.0,,0.487,0.459,0.289,0.206,34.0,72.7,54.3,69.0,5.1,16.7,11.7,100.0,105.1,110.2,,,10.0,19.0,1.0,2.0,8.0,0.286,5.0,6.0,1.0,6.0,9.0,13.0,10.0,3.0,4.0,3.0,3.0,21.0,16.0,1.042,1.0,1.0,1.333,15.7,25.0,17.6,45.2,4.4,28.4,29.1,25.9,217.0,118.0,HOU,103,1,2023-01-25,True
925,240.0,240.0,42.0,97.0,0.433,5.0,28.0,0.179,14.0,20.0,0.7,17.0,40.0,57.0,29.0,5.0,10.0,14.0,15.0,103.0,,0.487,0.459,0.289,0.206,34.0,72.7,54.3,69.0,5.1,16.7,11.7,100.0,105.1,110.2,,,10.0,19.0,1.0,2.0,8.0,0.286,5.0,6.0,1.0,6.0,9.0,13.0,10.0,3.0,4.0,3.0,3.0,21.0,16.0,1.042,1.0,1.0,1.333,15.7,25.0,17.6,45.2,4.4,28.4,29.1,25.9,217.0,118.0,HOU,103,1,0,240.0,240.0,39.0,98.0,0.398,12.0,38.0,0.316,18.0,23.0,0.783,15.0,33.0,48.0,27.0,13.0,7.0,7.0,16.0,108.0,,0.499,0.459,0.388,0.235,27.3,66.0,45.7,69.2,13.3,10.1,6.1,100.0,110.2,105.1,,,12.0,25.0,0.556,5.0,13.0,1.0,4.0,5.0,1.0,3.0,8.0,10.0,4.0,3.0,4.0,2.0,3.0,33.0,17.0,0.667,0.667,0.75,0.833,27.3,25.6,21.5,37.8,7.7,8.5,14.3,34.0,150.0,114.0,WAS,108,0,2023-01-25,False
